"id","code","local_code","name","continent","iso_country","wikipedia_link","keywords"
4806,"MT-08",08,"Fgura","EU","MT","http://en.wikipedia.org/wiki/Fgura",
4807,"MT-09",09,"Floriana","EU","MT","http://en.wikipedia.org/wiki/Floriana",
4808,"MT-10",10,"Fontana","EU","MT","http://en.wikipedia.org/wiki/Fontana",
4809,"MT-11",11,"Gudja","EU","MT","http://en.wikipedia.org/wiki/Gudja",
4810,"MT-12",12,"Gzira","EU","MT","http://en.wikipedia.org/wiki/G?ira",
4811,"MT-13",13,"G?ajnsielem","EU","MT","http://en.wikipedia.org/wiki/G?ajnsielem",
4812,"MT-14",14,"G?arb","EU","MT","http://en.wikipedia.org/wiki/G?arb",
4813,"MT-15",15,"G?arg?ur","EU","MT","http://en.wikipedia.org/wiki/G?arg?ur",
4814,"MT-16",16,"G?asri","EU","MT","http://en.wikipedia.org/wiki/G?asri",
4815,"MT-17",17,"G?axaq","EU","MT","http://en.wikipedia.org/wiki/G?axaq",
4816,"MT-18",18,"Hamrun","EU","MT","http://en.wikipedia.org/wiki/Hamrun",
4817,"MT-19",19,"Iklin","EU","MT","http://en.wikipedia.org/wiki/Iklin",
4818,"MT-20",20,"Isla","EU","MT","http://en.wikipedia.org/wiki/Isla",
4819,"MT-21",21,"Kalkara","EU","MT","http://en.wikipedia.org/wiki/Kalkara",
4820,"MT-22",22,"Ker?em","EU","MT","http://en.wikipedia.org/wiki/Ker?em",
4821,"MT-23",23,"Kirkop","EU","MT","http://en.wikipedia.org/wiki/Kirkop",
4822,"MT-24",24,"Lija","EU","MT","http://en.wikipedia.org/wiki/Lija",
4823,"MT-25",25,"Luqa","EU","MT","http://en.wikipedia.org/wiki/Luqa",
4824,"MT-26",26,"Marsa","EU","MT","http://en.wikipedia.org/wiki/Marsa",
4825,"MT-27",27,"Marsaskala","EU","MT","http://en.wikipedia.org/wiki/Marsaskala",
4826,"MT-28",28,"Marsaxlokk","EU","MT","http://en.wikipedia.org/wiki/Marsaxlokk",
4827,"MT-29",29,"Mdina","EU","MT","http://en.wikipedia.org/wiki/Mdina",
4828,"MT-30",30,"Mellie?a","EU","MT","http://en.wikipedia.org/wiki/Mellie?a",
4829,"MT-31",31,"Mgarr","EU","MT","http://en.wikipedia.org/wiki/M?arr",
4830,"MT-32",32,"Mosta","EU","MT","http://en.wikipedia.org/wiki/Mosta",
4831,"MT-33",33,"Mqabba","EU","MT","http://en.wikipedia.org/wiki/Mqabba",
4832,"MT-34",34,"Msida","EU","MT","http://en.wikipedia.org/wiki/Msida",
4833,"MT-35",35,"Mtarfa","EU","MT","http://en.wikipedia.org/wiki/Mtarfa",
4834,"MT-36",36,"Munxar","EU","MT","http://en.wikipedia.org/wiki/Munxar",
4835,"MT-37",37,"Nadur","EU","MT","http://en.wikipedia.org/wiki/Nadur",
4836,"MT-38",38,"Naxxar","EU","MT","http://en.wikipedia.org/wiki/Naxxar",
4837,"MT-39",39,"Paola","EU","MT","http://en.wikipedia.org/wiki/Paola",
4838,"MT-40",40,"Pembroke","EU","MT","http://en.wikipedia.org/wiki/Pembroke",
4839,"MT-41",41,"Pietà","EU","MT","http://en.wikipedia.org/wiki/Pietà",
4840,"MT-42",42,"Qala","EU","MT","http://en.wikipedia.org/wiki/Qala",
4841,"MT-43",43,"Qormi","EU","MT","http://en.wikipedia.org/wiki/Qormi",
4842,"MT-44",44,"Qrendi","EU","MT","http://en.wikipedia.org/wiki/Qrendi",
4843,"MT-45",45,"Rabat Gozo","EU","MT","http://en.wikipedia.org/wiki/Rabat_G?awdex",
4844,"MT-46",46,"Rabat Malta","EU","MT","http://en.wikipedia.org/wiki/Rabat_Malta",
4845,"MT-47",47,"Safi","EU","MT","http://en.wikipedia.org/wiki/Safi",
4846,"MT-48",48,"Saint Julian's","EU","MT","http://en.wikipedia.org/wiki/San_?iljan",
4847,"MT-49",49,"Saint John","EU","MT","http://en.wikipedia.org/wiki/San_?wann",
4848,"MT-50",50,"Saint Lawrence","EU","MT","http://en.wikipedia.org/wiki/San_Lawrenz",
4849,"MT-51",51,"Saint Paul's Bay","EU","MT","http://en.wikipedia.org/wiki/San_Pawl_il-Ba?ar",
4850,"MT-52",52,"Sannat","EU","MT","http://en.wikipedia.org/wiki/Sannat",
4851,"MT-53",53,"Saint Lucia's","EU","MT","http://en.wikipedia.org/wiki/Santa_Lu?ija",
4852,"MT-54",54,"Santa Venera","EU","MT","http://en.wikipedia.org/wiki/Santa_Venera",
4853,"MT-55",55,"Si??iewi","EU","MT","http://en.wikipedia.org/wiki/Si??iewi",
4854,"MT-56",56,"Sliema","EU","MT","http://en.wikipedia.org/wiki/Sliema",
4855,"MT-57",57,"Swieqi","EU","MT","http://en.wikipedia.org/wiki/Swieqi",
4856,"MT-58",58,"Ta' Xbiex","EU","MT","http://en.wikipedia.org/wiki/Ta'_Xbiex",
4857,"MT-59",59,"Tarxien","EU","MT","http://en.wikipedia.org/wiki/Tarxien",
4858,"MT-60",60,"Valletta","EU","MT","http://en.wikipedia.org/wiki/Valletta",
4859,"MT-61",61,"Xag?ra","EU","MT","http://en.wikipedia.org/wiki/Xag?ra",
4860,"MT-62",62,"Xewkija","EU","MT","http://en.wikipedia.org/wiki/Xewkija",
4861,"MT-63",63,"Xg?ajra","EU","MT","http://en.wikipedia.org/wiki/Xg?ajra",
4862,"MT-64",64,"?abbar","EU","MT","http://en.wikipedia.org/wiki/?abbar",
4863,"MT-65",65,"?ebbu? Gozo","EU","MT","http://en.wikipedia.org/wiki/?ebbu?_G?awdex",
4864,"MT-66",66,"?ebbu? Malta","EU","MT","http://en.wikipedia.org/wiki/?ebbu?_Malta",
4865,"MT-67",67,"?ejtun","EU","MT","http://en.wikipedia.org/wiki/?ejtun",
4866,"MT-68",68,"?urrieq","EU","MT","http://en.wikipedia.org/wiki/?urrieq",
2507,"MT-U-A","U-A","(unassigned)","EU","MT",,
2508,"MU-AG","AG","Agalega Islands","AF","MU","http://en.wikipedia.org/wiki/Agalega_Islands",
2509,"MU-BL","BL","Black River","AF","MU","http://en.wikipedia.org/wiki/Black_River",
2510,"MU-BR","BR","Beau Bassin-Rose Hill","AF","MU","http://en.wikipedia.org/wiki/Beau_Bassin-Rose_Hill",
2511,"MU-CC","CC","Cargados Carajos Shoals","AF","MU","http://en.wikipedia.org/wiki/Cargados_Carajos_Shoals",
2512,"MU-CU","CU","Curepipe","AF","MU","http://en.wikipedia.org/wiki/Curepipe",
2513,"MU-FL","FL","Flacq","AF","MU","http://en.wikipedia.org/wiki/Flacq",
2514,"MU-GP","GP","Grand Port","AF","MU","http://en.wikipedia.org/wiki/Grand_Port",
2515,"MU-MO","MO","Moka","AF","MU","http://en.wikipedia.org/wiki/Moka",
2516,"MU-PA","PA","Pamplemousses","AF","MU","http://en.wikipedia.org/wiki/Pamplemousses",
2517,"MU-PL","PL","Port Louis (district)","AF","MU","http://en.wikipedia.org/wiki/Port_Louis_(district)",
2518,"MU-PU","PU","Port Louis","AF","MU","http://en.wikipedia.org/wiki/Port_Louis",
2519,"MU-PW","PW","Plaines Wilhems","AF","MU","http://en.wikipedia.org/wiki/Plaines_Wilhems",
2520,"MU-QB","QB","Quatre Bornes","AF","MU","http://en.wikipedia.org/wiki/Quatre_Bornes",
2521,"MU-RO","RO","Rodrigues Island","AF","MU","http://en.wikipedia.org/wiki/Rodrigues_Island",
2522,"MU-RP","RP","Riviere du Rempart","AF","MU","http://en.wikipedia.org/wiki/Riviere_du_Rempart",
2523,"MU-SA","SA","Savanne","AF","MU","http://en.wikipedia.org/wiki/Savanne",
2524,"MU-U-A","U-A","(unassigned)","AF","MU",,
2525,"MU-VP","VP","Vacosa-Phoenix","AF","MU","http://en.wikipedia.org/wiki/Vacosa-Phoenix",
2526,"MV-01",01,"Seenu Atoll","AS","MV","http://en.wikipedia.org/wiki/Seenu_Atoll",
2527,"MV-02",02,"Alif Alif Atoll","AS","MV","http://en.wikipedia.org/wiki/Alif_Alif_Atoll",
2528,"MV-03",03,"Lhaviyani","AS","MV","http://en.wikipedia.org/wiki/Lhaviyani",
2529,"MV-04",04,"Vaavu","AS","MV","http://en.wikipedia.org/wiki/Vaavu",
2530,"MV-05",05,"Laamu Atoll","AS","MV","http://en.wikipedia.org/wiki/Laamu_Atoll",
2531,"MV-07",07,"Haa Alif","AS","MV","http://en.wikipedia.org/wiki/Haa_Alif",
2532,"MV-08",08,"Thaa","AS","MV","http://en.wikipedia.org/wiki/Thaa",
2533,"MV-12",12,"Meemu","AS","MV","http://en.wikipedia.org/wiki/Meemu",
2534,"MV-13",13,"Raa","AS","MV","http://en.wikipedia.org/wiki/Raa",
2535,"MV-14",14,"Faafu","AS","MV","http://en.wikipedia.org/wiki/Faafu",
2536,"MV-17",17,"Dhaalu","AS","MV","http://en.wikipedia.org/wiki/Dhaalu",
2537,"MV-20",20,"Baa","AS","MV","http://en.wikipedia.org/wiki/Baa",
2538,"MV-23",23,"Haa Dhaalu Atoll","AS","MV","http://en.wikipedia.org/wiki/Haa_Dhaalu_Atoll",
2539,"MV-24",24,"Shaviyani","AS","MV","http://en.wikipedia.org/wiki/Shaviyani",
2540,"MV-25",25,"Noonu","AS","MV","http://en.wikipedia.org/wiki/Noonu",
2541,"MV-26",26,"Kaafu","AS","MV","http://en.wikipedia.org/wiki/Kaafu",
2542,"MV-27",27,"Gaaf Alif","AS","MV","http://en.wikipedia.org/wiki/Gaaf_Alif",
2543,"MV-28",28,"Gaafu Dhaalu Atoll","AS","MV","http://en.wikipedia.org/wiki/Gaafu_Dhaalu_Atoll",
2544,"MV-29",29,"Gnaviyani","AS","MV","http://en.wikipedia.org/wiki/Gnaviyani",
2545,"MV-MLE","MLE","Malé Capital","AS","MV","http://en.wikipedia.org/wiki/Mal%C3%A9",
2546,"MV-U-A","U-A","(unassigned)","AS","MV",,
2547,"MW-BA","BA","Balaka","AF","MW","http://en.wikipedia.org/wiki/Balaka",
2548,"MW-BL","BL","Blantyre","AF","MW","http://en.wikipedia.org/wiki/Blantyre",
2549,"MW-CK","CK","Chikwawa","AF","MW","http://en.wikipedia.org/wiki/Chikwawa",
2550,"MW-CR","CR","Chiradzulu","AF","MW","http://en.wikipedia.org/wiki/Chiradzulu",
2551,"MW-CT","CT","Chitipa","AF","MW","http://en.wikipedia.org/wiki/Chitipa",
2552,"MW-DE","DE","Dedza","AF","MW","http://en.wikipedia.org/wiki/Dedza",
2553,"MW-DO","DO","Dowa","AF","MW","http://en.wikipedia.org/wiki/Dowa",
2554,"MW-KR","KR","Karonga","AF","MW","http://en.wikipedia.org/wiki/Karonga",
2555,"MW-KS","KS","Kasungu","AF","MW","http://en.wikipedia.org/wiki/Kasungu",
2556,"MW-LI","LI","Lilongwe","AF","MW","http://en.wikipedia.org/wiki/Lilongwe",
2557,"MW-LK","LK","Likoma Island","AF","MW","http://en.wikipedia.org/wiki/Likoma_Island",
2558,"MW-MC","MC","Mchinji","AF","MW","http://en.wikipedia.org/wiki/Mchinji",
2559,"MW-MG","MG","Mangochi","AF","MW","http://en.wikipedia.org/wiki/Mangochi",
2560,"MW-MH","MH","Machinga","AF","MW","http://en.wikipedia.org/wiki/Machinga",
2561,"MW-MU","MU","Mulanje","AF","MW","http://en.wikipedia.org/wiki/Mulanje",
2562,"MW-MW","MW","Mwanza","AF","MW","http://en.wikipedia.org/wiki/Mwanza",
2563,"MW-MZ","MZ","Mzimba","AF","MW","http://en.wikipedia.org/wiki/Mzimba",
2564,"MW-NB","NB","Nkhata Bay","AF","MW","http://en.wikipedia.org/wiki/Nkhata_Bay",
2565,"MW-NI","NI","Ntchisi","AF","MW","http://en.wikipedia.org/wiki/Ntchisi",
2566,"MW-NK","NK","Nkhotakota","AF","MW","http://en.wikipedia.org/wiki/Nkhotakota",
2567,"MW-NS","NS","Nsanje","AF","MW","http://en.wikipedia.org/wiki/Nsanje",
2568,"MW-NU","NU","Ntcheu","AF","MW","http://en.wikipedia.org/wiki/Ntcheu",
2569,"MW-PH","PH","Phalomba","AF","MW","http://en.wikipedia.org/wiki/Phalomba",
2570,"MW-RU","RU","Rumphi","AF","MW","http://en.wikipedia.org/wiki/Rumphi",
2571,"MW-SA","SA","Salima","AF","MW","http://en.wikipedia.org/wiki/Salima",
2572,"MW-TH","TH","Thyolo","AF","MW","http://en.wikipedia.org/wiki/Thyolo",
2573,"MW-U-A","U-A","(unassigned)","AF","MW",,
2574,"MW-ZO","ZO","Zomba","AF","MW","http://en.wikipedia.org/wiki/Zomba",
2575,"MX-AGU","AGU","Aguascalientes","NA","MX","http://en.wikipedia.org/wiki/Aguascalientes",
2576,"MX-BCN","BCN","Baja California","NA","MX","http://en.wikipedia.org/wiki/Baja_California",
2577,"MX-BCS","BCS","Baja California Sur","NA","MX","http://en.wikipedia.org/wiki/Baja_California_Sur",
2578,"MX-CAM","CAM","Campeche","NA","MX","http://en.wikipedia.org/wiki/Campeche",
2579,"MX-CHH","CHH","Chihushua","NA","MX","http://en.wikipedia.org/wiki/Chihushua",
2580,"MX-CHP","CHP","Chiapas","NA","MX","http://en.wikipedia.org/wiki/Chiapas",
2581,"MX-COA","COA","Coahuila","NA","MX","http://en.wikipedia.org/wiki/Coahuila",
2582,"MX-COL","COL","Col ima","NA","MX","http://en.wikipedia.org/wiki/Col_ima",
2583,"MX-DIF","DIF","Distrito Federal","NA","MX","http://en.wikipedia.org/wiki/Distrito_Federal",
2584,"MX-DUR","DUR","Durango","NA","MX","http://en.wikipedia.org/wiki/Durango",
2585,"MX-GRO","GRO","Guerrero","NA","MX","http://en.wikipedia.org/wiki/Guerrero",
2586,"MX-GUA","GUA","Guanajuato","NA","MX","http://en.wikipedia.org/wiki/Guanajuato",
2587,"MX-HID","HID","Hidalgo","NA","MX","http://en.wikipedia.org/wiki/Hidalgo",
2588,"MX-JAL","JAL","Jalisco","NA","MX","http://en.wikipedia.org/wiki/Jalisco",
2589,"MX-MEX","MEX","Mexico","NA","MX","http://en.wikipedia.org/wiki/Mexico",
2590,"MX-MIC","MIC","Michoacin","NA","MX","http://en.wikipedia.org/wiki/Michoacin",
2591,"MX-MOR","MOR","Moreloa","NA","MX","http://en.wikipedia.org/wiki/Moreloa",
2592,"MX-NAY","NAY","Nayarit","NA","MX","http://en.wikipedia.org/wiki/Nayarit",
2593,"MX-NLE","NLE","Nuevo Leon","NA","MX","http://en.wikipedia.org/wiki/Nuevo_Leon",
2594,"MX-OAX","OAX","Oaxaca","NA","MX","http://en.wikipedia.org/wiki/Oaxaca",
2595,"MX-PUE","PUE","Puebla","NA","MX","http://en.wikipedia.org/wiki/Puebla",
2596,"MX-QUE","QUE","Queretaro","NA","MX","http://en.wikipedia.org/wiki/Queretaro",
2597,"MX-ROO","ROO","Quintana Roo","NA","MX","http://en.wikipedia.org/wiki/Quintana_Roo",
2598,"MX-SIN","SIN","Sinaloa","NA","MX","http://en.wikipedia.org/wiki/Sinaloa",
2599,"MX-SLP","SLP","San Luis Potosi","NA","MX","http://en.wikipedia.org/wiki/San_Luis_Potosi",
2600,"MX-SON","SON","Sonora","NA","MX","http://en.wikipedia.org/wiki/Sonora",
2601,"MX-TAB","TAB","Tabasco","NA","MX","http://en.wikipedia.org/wiki/Tabasco",
2602,"MX-TAM","TAM","Tamaulipas","NA","MX","http://en.wikipedia.org/wiki/Tamaulipas",
2603,"MX-TLA","TLA","Tlaxcala","NA","MX","http://en.wikipedia.org/wiki/Tlaxcala",
2604,"MX-U-A","U-A","(unassigned)","NA","MX",,
2605,"MX-VER","VER","Veracruz","NA","MX","http://en.wikipedia.org/wiki/Veracruz",
2606,"MX-YUC","YUC","Yucatan","NA","MX","http://en.wikipedia.org/wiki/Yucatan",
2607,"MX-ZAC","ZAC","Zacatecas","NA","MX","http://en.wikipedia.org/wiki/Zacatecas",
2608,"MY-01",01,"Johor","AS","MY","http://en.wikipedia.org/wiki/Johor",
2609,"MY-02",02,"Kedah","AS","MY","http://en.wikipedia.org/wiki/Kedah",
2610,"MY-03",03,"Kelantan","AS","MY","http://en.wikipedia.org/wiki/Kelantan",
2611,"MY-04",04,"Melaka","AS","MY","http://en.wikipedia.org/wiki/Melaka",
2612,"MY-05",05,"Negeri Sembilan","AS","MY","http://en.wikipedia.org/wiki/Negeri_Sembilan",
2613,"MY-06",06,"Pahang","AS","MY","http://en.wikipedia.org/wiki/Pahang",
2614,"MY-07",07,"Pulau Pinang","AS","MY","http://en.wikipedia.org/wiki/Pulau_Pinang",
2615,"MY-08",08,"Perak","AS","MY","http://en.wikipedia.org/wiki/Perak",
2616,"MY-09",09,"Perlis","AS","MY","http://en.wikipedia.org/wiki/Perlis",
2617,"MY-10",10,"Selangor","AS","MY","http://en.wikipedia.org/wiki/Selangor",
2618,"MY-11",11,"Terengganu","AS","MY","http://en.wikipedia.org/wiki/Terengganu",
2619,"MY-12",12,"Sabah","AS","MY","http://en.wikipedia.org/wiki/Sabah",
2620,"MY-13",13,"Sarawak","AS","MY","http://en.wikipedia.org/wiki/Sarawak",
2621,"MY-14",14,"Wilayah Persekutuan Kuala Lumpur","AS","MY","http://en.wikipedia.org/wiki/Wilayah_Persekutuan_Kuala_Lumpur",
2622,"MY-15",15,"Wilayah Persekutuan Labuan","AS","MY","http://en.wikipedia.org/wiki/Wilayah_Persekutuan_Labuan",
2623,"MY-16",16,"Wilayah Persekutuan Putrajaya","AS","MY","http://en.wikipedia.org/wiki/Wilayah_Persekutuan_Putrajaya",
2624,"MY-U-A","U-A","(unassigned)","AS","MY",,
2625,"MZ-A","A","Niassa Province","AF","MZ","http://en.wikipedia.org/wiki/Niassa_Province",
2626,"MZ-B","B","Manica Province","AF","MZ","http://en.wikipedia.org/wiki/Manica_Province",
2627,"MZ-G","G","Gaza Province","AF","MZ","http://en.wikipedia.org/wiki/Gaza_Province",
2628,"MZ-I","I","Inhambane Province","AF","MZ","http://en.wikipedia.org/wiki/Inhambane_Province",
4410,"MZ-L","L","Maputo Province","AF","MZ","http://en.wikipedia.org/wiki/Maputo_Province",
2629,"MZ-MPM","MPM","Maputo (city)","AF","MZ","http://en.wikipedia.org/wiki/Maputo",
2630,"MZ-N","N","Nampula Province","AF","MZ","http://en.wikipedia.org/wiki/Nampula_Province",
2631,"MZ-P","P","Cabo Delgado Province","AF","MZ","http://en.wikipedia.org/wiki/Cabo_Delgado_Province",
2632,"MZ-Q","Q","Zambezia Province","AF","MZ","http://en.wikipedia.org/wiki/Zambezia_Province",
2633,"MZ-S","S","Sofala Province","AF","MZ","http://en.wikipedia.org/wiki/Sofala_Province",
2634,"MZ-T","T","Tete Province","AF","MZ","http://en.wikipedia.org/wiki/Tete_Province",
2635,"MZ-U-A","U-A","(unassigned)","AF","MZ",,
2636,"NA-CA","CA","Caprivi","AF","NA","http://en.wikipedia.org/wiki/Caprivi",
2637,"NA-ER","ER","Erongo","AF","NA","http://en.wikipedia.org/wiki/Erongo",
2638,"NA-HA","HA","Hardap","AF","NA","http://en.wikipedia.org/wiki/Hardap",
2639,"NA-KA","KA","Karas","AF","NA","http://en.wikipedia.org/wiki/Karas",
2640,"NA-KH","KH","Khomae","AF","NA","http://en.wikipedia.org/wiki/Khomae",
2641,"NA-KU","KU","Kunene","AF","NA","http://en.wikipedia.org/wiki/Kunene",
2642,"NA-OD","OD","Otjozondjupa","AF","NA","http://en.wikipedia.org/wiki/Otjozondjupa",
2643,"NA-OH","OH","Omaheke","AF","NA","http://en.wikipedia.org/wiki/Omaheke",
2644,"NA-OK","OK","Okavango","AF","NA","http://en.wikipedia.org/wiki/Okavango",
2645,"NA-ON","ON","Oshana","AF","NA","http://en.wikipedia.org/wiki/Oshana",
2646,"NA-OS","OS","Omusati","AF","NA","http://en.wikipedia.org/wiki/Omusati",
2647,"NA-OT","OT","Oshikoto","AF","NA","http://en.wikipedia.org/wiki/Oshikoto",
2648,"NA-OW","OW","Ohangwena","AF","NA","http://en.wikipedia.org/wiki/Ohangwena",
2649,"NA-U-A","U-A","(unassigned)","AF","NA",,
2650,"NC-U-A","U-A","(unassigned)","OC","NC",,
2651,"NE-1",1,"Agadez Region","AF","NE","http://en.wikipedia.org/wiki/Agadez_Region",
2652,"NE-2",2,"Diffa Region","AF","NE","http://en.wikipedia.org/wiki/Diffa_Region",
2653,"NE-3",3,"Dosso Region","AF","NE","http://en.wikipedia.org/wiki/Dosso_Region",
2654,"NE-4",4,"Maradi Region","AF","NE","http://en.wikipedia.org/wiki/Maradi_Region",
2658,"NE-5",5,"Tahoua Region","AF","NE","http://en.wikipedia.org/wiki/Tahoua_Region",
2655,"NE-6",6,"Tillabéri Region","AF","NE","http://en.wikipedia.org/wiki/Tillab%C3%A9ri_Region",
2656,"NE-7",7,"Zinder Region","AF","NE","http://en.wikipedia.org/wiki/Zinder_Region",
2657,"NE-8",8,"Niamey Capital District","AF","NE","http://en.wikipedia.org/wiki/Niamey",
2659,"NE-U-A","U-A","(unassigned)","AF","NE",,
2660,"NF-U-A","U-A","(unassigned)","OC","NF",,
2661,"NG-AB","AB","Abia","AF","NG","http://en.wikipedia.org/wiki/Abia",
2662,"NG-AD","AD","Adamawa","AF","NG","http://en.wikipedia.org/wiki/Adamawa",
2663,"NG-AK","AK","Akwa Ibom","AF","NG","http://en.wikipedia.org/wiki/Akwa_Ibom",
2664,"NG-AN","AN","Anambra","AF","NG","http://en.wikipedia.org/wiki/Anambra",
2665,"NG-BA","BA","Bauchi","AF","NG","http://en.wikipedia.org/wiki/Bauchi",
2666,"NG-BE","BE","Benue","AF","NG","http://en.wikipedia.org/wiki/Benue",
2667,"NG-BO","BO","Borno","AF","NG","http://en.wikipedia.org/wiki/Borno",
2668,"NG-BY","BY","Bayelsa","AF","NG","http://en.wikipedia.org/wiki/Bayelsa",
2669,"NG-CR","CR","Cross River","AF","NG","http://en.wikipedia.org/wiki/Cross_River",
2670,"NG-DE","DE","Delta","AF","NG","http://en.wikipedia.org/wiki/Delta",
2671,"NG-EB","EB","Ebonyi","AF","NG","http://en.wikipedia.org/wiki/Ebonyi",
2672,"NG-ED","ED","Edo","AF","NG","http://en.wikipedia.org/wiki/Edo",
2673,"NG-EK","EK","Ekiti","AF","NG","http://en.wikipedia.org/wiki/Ekiti",
2674,"NG-EN","EN","Enugu","AF","NG","http://en.wikipedia.org/wiki/Enugu",
2675,"NG-FC","FC","Abuja Capital Territory","AF","NG","http://en.wikipedia.org/wiki/Abuja_Capital_Territory",
2676,"NG-GO","GO","Gombe","AF","NG","http://en.wikipedia.org/wiki/Gombe",
2677,"NG-IM","IM","Imo","AF","NG","http://en.wikipedia.org/wiki/Imo",
2678,"NG-JI","JI","Jigawa","AF","NG","http://en.wikipedia.org/wiki/Jigawa",
2679,"NG-KD","KD","Kaduna","AF","NG","http://en.wikipedia.org/wiki/Kaduna",
2680,"NG-KE","KE","Kebbi","AF","NG","http://en.wikipedia.org/wiki/Kebbi",
2681,"NG-KN","KN","Kano","AF","NG","http://en.wikipedia.org/wiki/Kano",
2682,"NG-KO","KO","Kogi","AF","NG","http://en.wikipedia.org/wiki/Kogi",
2683,"NG-KT","KT","Katsina","AF","NG","http://en.wikipedia.org/wiki/Katsina",
2684,"NG-KW","KW","Kwara","AF","NG","http://en.wikipedia.org/wiki/Kwara",
2685,"NG-LA","LA","Lagos","AF","NG","http://en.wikipedia.org/wiki/Lagos",
2686,"NG-NA","NA","Nassarawa","AF","NG","http://en.wikipedia.org/wiki/Nassarawa",
2687,"NG-NI","NI","Niger","AF","NG","http://en.wikipedia.org/wiki/Niger",
2688,"NG-OG","OG","Ogun","AF","NG","http://en.wikipedia.org/wiki/Ogun",
2689,"NG-ON","ON","Ondo","AF","NG","http://en.wikipedia.org/wiki/Ondo",
2690,"NG-OS","OS","Osun","AF","NG","http://en.wikipedia.org/wiki/Osun",
2691,"NG-OY","OY","Oyo","AF","NG","http://en.wikipedia.org/wiki/Oyo",
2692,"NG-PL","PL","Plateau","AF","NG","http://en.wikipedia.org/wiki/Plateau",
2693,"NG-RI","RI","Rivers","AF","NG","http://en.wikipedia.org/wiki/Rivers",
2694,"NG-SO","SO","Sokoto","AF","NG","http://en.wikipedia.org/wiki/Sokoto",
2695,"NG-TA","TA","Taraba","AF","NG","http://en.wikipedia.org/wiki/Taraba",
2696,"NG-U-A","U-A","(unassigned)","AF","NG",,
2697,"NG-YO","YO","Yobe","AF","NG","http://en.wikipedia.org/wiki/Yobe",
2698,"NG-ZA","ZA","Zamfara","AF","NG","http://en.wikipedia.org/wiki/Zamfara",
2699,"NI-AN","AN","Atlantico Norte","NA","NI","http://en.wikipedia.org/wiki/Atlantico_Norte",
2700,"NI-AS","AS","Atlantico Sur","NA","NI","http://en.wikipedia.org/wiki/Atlantico_Sur",
2701,"NI-BO","BO","Boaco","NA","NI","http://en.wikipedia.org/wiki/Boaco",
2702,"NI-CA","CA","Carazo","NA","NI","http://en.wikipedia.org/wiki/Carazo",
2703,"NI-CI","CI","Chinandega","NA","NI","http://en.wikipedia.org/wiki/Chinandega",
2704,"NI-CO","CO","Chontales","NA","NI","http://en.wikipedia.org/wiki/Chontales",
2705,"NI-ES","ES","Esteli","NA","NI","http://en.wikipedia.org/wiki/Esteli",
2706,"NI-GR","GR","Grenada","NA","NI","http://en.wikipedia.org/wiki/Grenada",
2707,"NI-JI","JI","Jinotega","NA","NI","http://en.wikipedia.org/wiki/Jinotega",
2708,"NI-LE","LE","Leon","NA","NI","http://en.wikipedia.org/wiki/Leon",
2709,"NI-MD","MD","Madriz","NA","NI","http://en.wikipedia.org/wiki/Madriz",
2710,"NI-MN","MN","Managua","NA","NI","http://en.wikipedia.org/wiki/Managua",
2711,"NI-MS","MS","Masaya","NA","NI","http://en.wikipedia.org/wiki/Masaya",
2712,"NI-MT","MT","Matagalpa","NA","NI","http://en.wikipedia.org/wiki/Matagalpa",
2713,"NI-NS","NS","Nueva Segovia","NA","NI","http://en.wikipedia.org/wiki/Nueva_Segovia",
2714,"NI-RI","RI","Rivas","NA","NI","http://en.wikipedia.org/wiki/Rivas",
2715,"NI-SJ","SJ","Rio San Juan","NA","NI","http://en.wikipedia.org/wiki/Rio_San_Juan",
2716,"NI-U-A","U-A","(unassigned)","NA","NI",,
2717,"NL-DR","DR","Drente","EU","NL","http://en.wikipedia.org/wiki/Drente",
2718,"NL-FL","FL","Flevoland","EU","NL","http://en.wikipedia.org/wiki/Flevoland",
2719,"NL-FR","FR","Friesland","EU","NL","http://en.wikipedia.org/wiki/Friesland",
2720,"NL-GE","GE","Gelderland","EU","NL","http://en.wikipedia.org/wiki/Gelderland",
2721,"NL-GR","GR","Groningen","EU","NL","http://en.wikipedia.org/wiki/Groningen",
2722,"NL-LI","LI","Limburg","EU","NL","http://en.wikipedia.org/wiki/Limburg",
2723,"NL-NB","NB","Noord-Brabant","EU","NL","http://en.wikipedia.org/wiki/Noord-Brabant",
